id,descriptor_id,nombre,created_at,updated_at
10673,1898,Al emitir argumento arbitrario sin explicar como llego a esa conclusión,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1952,1786,Por no ejecutar Resolución firme,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1953,1952,Firme que dispone anulación de obrados,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1954,1952,Sentencia Constitucional,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1964,1786,Por eludir pronunciamiento en el fondo de los agravios planteados,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9996,1964,De la posibilidad de aplicar el art. 413 del CPP,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10397,1964,Del tipo penal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2088,1786,Por no observar en etapa de admisión agravios y luego no resolver en el fondo los mismos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2567,1786,Por no efectuar correcto cómputo de plazo para la formulación de apelación restringida,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2709,1786,Por imponer cargas o procedimientos no previstos por la ley a los litigantes,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3027,1786,Por respuesta genérica y no puntual sobre los agravios denunciados,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7239,3027,Al ser denuncias de distinta naturaleza,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10254,3027,Se debio identificar cual la prueba no valorada,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3054,1786,Por no resolver la apelacion incidental previa o conjuntamente con la apelación restringida,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3110,1786,Por no dar cumplimiento al Auto Supremo emitido en el proceso,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3111,3110,Sobre la ausencia de fundamentación de la pena,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5185,3110,Fundamentacion de la Sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5187,5185,Intelectiva,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5860,3110,"Por decidir sobre la culpabilidad del acusado, cuando el objeto que indujo a la nulidad del Auto de Vista fue otro",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5862,3110,Sobre el examen que debia realzar para establecer las suspensiones de las audiencias que habria vulnerado lor principios de continuidad e inmediación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6047,3110,Relevancia de la prueba que se quiere excluir,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6053,3110,Se deriva al Consejo de la Magistratura para que inicie acciones correspondientes,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7778,3110,Sobre la fijacion de la pena,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8739,3110,Del art. 413 del CPP,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3388,1786,Al no expresar de manera clara sobre cuál requisito fue erróneamente interpretado o aplicado y cuál la trascendencia para anular la sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3389,1786,Al equiparar una agresión sexual con un acto matrimonial con el argumento de no ser reprochable de acuerdo a usos y costumbres,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3390,1786,Al emitir motivación falsa que no corresponde a la realidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3468,1786,Al no declarar inadmisible una apelación restringida presentada fuera del plazo legal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3469,1786,Por anular juicio tomando en cuenta prueba que excluida,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3474,1786,Esta impedido de anular la sentencia si las partes no denunciaron vulneración de los principios de inmediación y contiunidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3692,1786,Por no resolver el fondo de la impugnación pese a existir fundamentación clara del agravio denunciado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4611,1786,Al revalorizar prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3005,4611,Concediendo valor esencial a las afirmaciones que sirvieron para sustentar la denuncia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3013,4611,Por ingresar a revalorizar la prueba sobre aspectos no reclamados en apelación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3023,4611,Otorgando un valor distinto que el conferido por el juez o tribunal de sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4786,4611,Cambiando la situación jurídica del imputado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7482,4611,Prueba testimonial,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9949,4611,Al desvalorizar y desmerecer los elementos probatorios analizados en Sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4613,1786,"Al no adecuar los hechos al marco penal sustantivo, lo cual no implica modificar los hechos",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4894,1786,Por resolución que contiene motivación insuficiente y remite sus fundamentos a la jurisprudencia constitucional,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4903,1786,Por no fundamentar y justificar la trascendencia de anular la sentencia por la falta de participación del secretario en el acto de deliberación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4905,1786,Por no explicar las razones que imposibilitaban reparar directamente los defectos de la sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4947,1786,Por aplicar doctrina legal que no contiene similitud con los hechos del delito atribuido,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5135,1786,Al emitir resolucion contradictoria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7419,5135,Al señalar que no se cumple con los requisitos para la admisibilidad e ingresar el fondo de un aspecto no apelado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9261,5135,Al emitir argumentos contradictorios,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5191,1786,Por admitir la apelacion restringida y no conocer las cuestiones de fondo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5296,1786,Por resolución fundamentada sin sustento legal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5297,5296,Sobre la reformato in peius,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5499,1786,Por admitir la apelacion restringida y declarar improcedente,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5569,1786,Sin realizar la revisión integral de la sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5637,1786,Por modificar la calificación juridica en delitos no compatibles de diferente naturaleza o familia juridica,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5706,1786,Por no explicar cual la omisión en la sentencia que incidio en la decisión final,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5722,1786,Por no considerar la personalidad del acusado en la imposición de la pena (personas de la tercera edad),2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5861,1786,Por resolver motivos que merecieron solución jurídica por un anterior auto supremo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6016,1786,Por omitir considerar la respuesta del recurso,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6059,1786,Al emitir resolucion vulnerando las reglas de la sana crítica,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6060,6059,Principio de contradicción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6075,1786,Al emitir resolución contraria al precedente invocado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6121,1786,Por resolver recursos ajenos al proceso,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6126,1786,Por anular la sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2087,6126,Por resolución que anula sentencia y dispone reposición de juicio oral sin que exista justificación legal para hacerlo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3011,6126,Ante aspectos que resultan ineficaces e innecesarios dentro la incidencia que conllevó la decisión del fallo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3029,6126,Ante confusión por duplicidad en la codificación de la prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3031,6126,"Por fundamentación insuficiente y contradictoria, disponiendo en ese efecto la reposición del juicio",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3367,6126,Sin argumentar razonablemente la relevancia de dicha decisión,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3369,6126,Que no efectúo la subsunción de los hechos y no emitir nueva sentencia en base a la intangibilidad de los hechos y pruebas,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3670,6126,Sin considerar o valorar las causas de suspensión de juicio,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4750,6126,Sin argumentar y analizar el hecho por el que se condeno,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5837,6126,"Sin aclarar la situación jurídica respecto a la absolución del co imputado, aspecto que no fue cuestionado en apelación",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5972,6126,Cuando el error u omisión era susceptible de corrección directa por el Tribunal de Alzada,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5974,5972,En la fundamentación de la fijación de la pena,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6893,5972,En el error de las citas legales que no influyeron en el resultado del fallo asumido,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7507,5972,Cuestion de derecho de la caducidad del cheque,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9292,5972,Cuestión de derecho,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6882,6126,Para que se produzca prueba no admitida que no está destinada a desvirtuar los delitos acusados,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6911,6126,Por erroneo cómputo del plazo para la lectura integra de la sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7288,6126,Al no precisar en la valoracion defectuosa de la prueba que reglas de la sana crítica fue arbitraria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7356,6126,Por omisiones formales irrelevantes que podian ser corregidas directamente,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7747,6126,"Por falta de individualización de la conducta de los imputados, cuando existe una relación razonable de la responsabilidad de los hechos acusados",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7749,6126,Por omitir ponderar la valoracion realizada por el Juez,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6127,1786,Por no ejercer adecuadamente el control de la sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2133,6127,De la subsunción jurídica,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4914,2133,Por no considerar los elementos constitutivos del tipo penal al momento de ejercer el control de la subsunción juridica,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6661,2133,De los hechos al tipo penal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2138,6127,De la fundamentación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3044,2138,De la valoración de la prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3045,2138,Insuficiente fundamentación de la Sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5323,2138,De la participación y culpablidad del procesado (a),2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5324,5323,Verificar el iter logico esta acorde a las reglas del correcto entendimiento,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5473,2138,De las reglas de la sana crítica,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5543,2138,Fijación de la pena,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5322,5543,Sobre la subsunción de los hechos al tipo penal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5544,5543,Quantum de la pena,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5601,5543,Sobre las agravantes y atenuantes,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5133,6127,De la valoracion de la prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5839,6127,De legalidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5840,5839,Al determinar como inexistente la declaración testifical producida en el proceso,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6193,6127,Del pronunciamiento de la petición de complementación y enmienda,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6662,6127,De los elementos del tipo penal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6734,6127,De la fijación de la pena,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7738,6127,De las reglas de la sana crítica,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8466,6127,Por referir que se efectuó una correcta fundamentación intelectiva y descriptiva y contrariamente que no existió fundamentación probatoria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10285,6127,Interpuesta la apelacion debe ponerse en conocimiento a las otras partes,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10676,6127,Examen parcial de la sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6128,1786,Por vicios de Congruencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1897,6128,Incongruencia por exceso (ultra petita o extra petitium),2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5312,1897,Revision de oficio de la sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9963,1897,Al resolver aspectos no cuestionados por las partes,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2560,6128,Por incongruencia omisiva (citra petita o ex silentio),2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1787,2560,Por no expresarse sobre todos los agravios planteados,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5210,2560,De apelacion incidental,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5528,2560,Fundamentación en la Sentencia de la fijación de la pena,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5875,2560,Defectos de Sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5955,2560,Al no resolver apelación interpuesta por una de las partes,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6632,2560,De complementación y enmienda,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6665,2560,Defectuosa valoracion de la prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6880,2560,Por falta de respuesta positiva o negativa a los agravios denunciados,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7643,2560,Sobre la consideración de las agravantes impuestas en sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7746,2560,Al otorgar una respuesta diferente a los agravios denunciados,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9993,2560,falta de fundamentacion de la sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6585,6128,Ausencia de congruencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6586,6585,En la valoración de la prueba y subsunción del tipo penal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8336,6585,Entre la parte considerativa y dispositiva,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6567,1786,Al modificar los hechos mediante conclusiones distintas a la Sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6568,6567,Del elemento subjetivo del ilícito acusado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6617,1786,Al declarar inadmisible la apelación restringida existiendo poder para impugnar agravios emergentes del proceso,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6618,1786,Por respuesta imcompleta e imprecisa al agravio denunciado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6639,1786,Por no considerar en el Auto de Vista la respuesta a la apelacion restringida,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6887,1786,Por atribuirle al imputado un delito no acusado y menos dilucidado en proceso que agravo su pena,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
